ENVO:01000473	        thatch	Thatch is material composed of dry vegetation such as straw, water reed, sedge (Cladium mariscus), rushes, or heather.
ENVO:01001113	        forage material	Material which is primarily conposed of the vegetation present in tended pastures: mainly grasses, with an interspersion of legumes and other forbs.
ENVO:02000053	        hide	A skin obtained from animals for human use typically from deer or cattle sources used to produce leather, shoes, fashion accessories, musical instruments.
ENVO:01000404	    plastic	A (portion of) plastic is an (portion of) anthropogenic environmental material including any of numerous organic synthetic or processed materials which are primarily composed of thermoplastic or thermosetting polymers of high molecular weight.
ENVO:01000458	    concrete	Concrete is a composite material composed of an aggregate bonded together with a fluid cement which hardens over time.
ENVO:01000459	        asphalt concrete	Asphaltic concrete is a concrete which uses refined asphalt as a cement.
ENVO:01000461	    refined asphalt	Refined asphalt is a sticky, black, and highly viscous liquid or semi-solid with a boiling point above 500 degrees Celsius, obtained from the fractional distillation of crude oil.
ENVO:01000462	    masonry cement	Masonry cement is a substance used in construction that has the disposition to set and harden and thus may be used to bind materials together.
ENVO:01000463	        hydraulic cement	Hydraulic cement is a masonry cement which contains activated aluminium silicates or pozzolans, such as fly ash, allowing it to set in wet conditions or underwater.
ENVO:01000464	        non-hydraulic cement	Non-hydraulic cement is a cement which sets by reacting with carbon dioxide in the air and will not set in wet conditions or underwater. It is susceptible to attack by aggresive chemicals after setting.
ENVO:01000474	    brick material	A portion of brick material is a material derived from a brick which is composed of  kneaded clay-bearing soil, expanded clay aggregate, sand and lime, or concrete that has been fire-hardened or air-dried.
ENVO:01000476	    plaster	Plaster is a building material which has the disposition to harden when it reacts with water, liberating heat through crystallization. Plaster is manufactured as a dry powder and is mixed with water to form a paste when used.
ENVO:01000477	        gypsum plaster	Gypsum plaster is a plaster which is formed by partially dehydrating gypsum by heating it to approximately 150 degrees Celsius and grinding the product into a powder. Gypsum anhydride - formed by heating gypsum above 200 degrees Celsius - may also be used as plaster.
ENVO:01000478	        cement plaster	cement plaster
ENVO:01000479	        lime plaster	Lime plaster is a plaster which is primarily composed of calcium hydroxide and an inert filler (such as sand). Coversion of the calcium hydroxide to calcium carbonate through a reaction with carbon dioxide in the air causes the plaster to set.
ENVO:02000043	    biological product	A biological product is an environmental substrate comprised of any virus, therapeutic serum, toxin, antitoxin, or analogous product available to prevent, treat or cure diseases or injuries in man.
ENVO:02000123	    paint	Any liquid, liquefiable, or mastic composition that, after application to a substrate in a thin layer, converts to a solid film. It is most commonly used to protect, color, or provide texture to objects.
ENVO:02000124	        lead paint	Paint that contains lead.
ENVO:01000001	mud	A liquid or semi-liquid mixture of water and some combination of soil, silt, and clay.
ENVO:00002122	    arsenic-rich mud	Mud which has elevated concentrations of arsenic.
ENVO:00002133	    anaerobic mud	Mud which has no or neglible concentrations of dissolved oxygen.
ENVO:00002160	    estuarine mud	Mud which is part of an estuary.
ENVO:00005795	    marine mud	Mud which is part of a marine ecosystem.
ENVO:00005797	    lake bottom mud	Mud which constitutes the bed of a lake.
ENVO:01000016	silt	Silt is granular material of a size somewhere between sand and clay whose mineral origin is quartz and feldspar.
ENVO:01000017	sand	A naturally occurring granular material composed of finely divided rock and mineral particles.
ENVO:00002118	    sea sand	sea sand
ENVO:00002138	    beach sand	beach sand
ENVO:00002148	        coarse beach sand	coarse beach sand
ENVO:00005798	    acid dune sand	acid dune sand
ENVO:00005799	    rocky sand	rocky sand
ENVO:00005800	    desert sand	Sand which is part of a desert.
ENVO:01000350	    autoclaved sand	Autoclaved sand is sand that has been sterlised by exposure to high pressure saturated steam at at least 121 degrees Celsius.
ENVO:01000018	gravel	Gravel is an environmental material which is composed of pieces of rock that are at least two millimeters (2mm) in its largest dimension and no more than 75 millimeters.
ENVO:01000060	particulate matter	Particulate material is an environmental material which is composed of microscopic portions of solid or liquid material suspended in another environmental material.
ENVO:00002008	    dust	Minute solid particles with diameters less than 500 micrometers. Occurs in and may be deposited from, the atmosphere.
ENVO:01001282	        silica dust	Dust which is composed primarily of slicon dioxide.
ENVO:01001283	        aluminium dust	Dust which is primarily composed of aluminium particles.
ENVO:01001284	        barium dust	Dust which is primarily composed of barium particles.
ENVO:01001285	        talc dust	Dust which is primarily composed of hydrated magnesium silicate (talc) particles.
ENVO:01001286	        slate dust	Dust which is primarily composed of slate particles.
ENVO:01001288	        kaolin dust	Dust which is primarily composed of kaolinite particles.
ENVO:02000099	        coal dust	Dust which is derived from coal.
ENVO:02000100	        mineral dust	Dust which is derived from mineral material.
ENVO:02000101	        fibrous dust	Dust which is composed of fibrous material.
ENVO:02000102	            fibrous glass dust	fibrous glass dust
ENVO:02000106	            asbestos dust	asbestos dust
ENVO:02000103	        metallic dust	Dust which is composed primarily of some metallic material.
ENVO:02000104	        cement dust	cement dust
ENVO:02000105	        clay dust	Dust which is derived from clay material.
ENVO:02000109	        dust from plant parts	dust from plant parts
ENVO:02000107	            grain dust	Dust that comes from grain and all the other substances associated with its cultivation & harvesting.
ENVO:02000108	            cotton dust	cotton dust
ENVO:01000436	    waterborne particulate matter	Waterborne particulate matter is a form of particulate matter in which small portions of solid material are surrounded by water.
ENVO:03000021	    soot	Particulate matter primarily composed of carbon particles formed through the incomplete combustion of hydrocarbons.
ENVO:03000038	    cryoconite deposit	Particulate matter which is composed primarily of dust, rock, and soot, as well as the microbial communities associated with these materials, deposited on an ice mass by an aeolian process.
ENVO:01000155	organic material	Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.
ENVO:00002040	    wood	wood
ENVO:00002135	        treated wood	treated wood
ENVO:00002136	            arsenate treated wood	arsenate treated wood
ENVO:01000000	    humus	Organic matter in soil which has reached a point of stability, where it will break down no further and might, if conditions do not change, remain essentially as it is for centuries, or millennia.
ENVO:01000063	    planktonic material	A portion of planktonic material is a portion of environmental material primarily composed of plankton.
ENVO:01000156	    biofilm material	Material derived from a biofilm, an aggregate of microorganisms in which cells adhere to each other and/or to a surface. These adherent cells are frequently embedded within a self-produced matrix of extracellular polymeric substance (EPS). Biofilm EPS, which is also referred to as slime, is a polymeric conglomeration generally composed of extracellular DNA, proteins, and polysaccharides in various configurations.
ENVO:01000157	    microbial mat material	Material derived from a microbial mat, a multi-layered sheet of micro-organisms, mainly bacteria and archaea. Microbial mats create a wide range of internal chemical environments.
ENVO:01000349	    root matter	An organic material primarily composed of a portion of plant root.
ENVO:01000560	    charcoal	Charcoal is a light, black residue, consisting of carbon and any remaining ash, obtained by removing water and other volatile constituents from animal and vegetation substances. Charcoal is usually produced by slow pyrolysis, the heating of wood or other substances in the absence of oxygen.
ENVO:2000007	        biochar	charcoal that is used as a soil amendment.
ENVO:01000628	    plant litter	Leaf litter is dead plant material, such as leaves, bark, needles, and twigs, that has fallen to the ground.
ENVO:01001103	    detritus	An organic material which is primarily composed of dead particulate matter.
ENVO:01000158	        marine snow	Marine snow is a continuous shower of mostly organic detritus falling from the upper layers of the water column. Its origin lies in activities within the productive photic zone.
ENVO:01001121	    plant matter	Organic material which is primarily composed of plant structures, living or dead.
ENVO:01001189	    algal material	algal material
ENVO:01001231	    kerogen	Organic material which is in a solid phase and contained in sedimentary rock.
ENVO:01001232	        sapropelic kerogen	Kerogen which cotains alginite, amorphous organic matter, cyanobacteria, freshwater algae, and land plant resins, thus having a hydrogen to carbon ratio above 1.25, and oxygen to carbon ratio below 0.15, readily produces liquid hydrocarbons, has reduced concentrations of aromatic structures, and primarily derived from proteins and lipids.
ENVO:01001233	        labile kerogen	Kerogen from which heavy hydrocarbons (such as oils) are derived following chemical break down.
ENVO:01001234	        recalcitrant kerogen	Kerogen from which light hydrocarbons (such as hydrocarbon gases) are derived following chemical break down.
ENVO:01001235	        planktonic kerogen	Kerogen which is enriched in sulfur compounds, has a hydrogen to carbon ratio under 1.25, an oxygen to carbon ratio between 0.03 and 0.18, derives into mixtures of hydrocarbon gas and oil, and derives from marine organic materials (primarily lipids) which are formed in reducing environments.
ENVO:01001236	            sulfrous kerogen	Planktonic kerogen which has high concentrations of sulfur compounds.
ENVO:01001237	        humic kerogen	Kerogen which derives from land plants, resembles wood or coral in structure, has a hydrogen to carbon ratio under 1, an oxygen to carbon ratio between 0.03 to 0.3, and which primarily produces coal or hydrocarbon gas on degradation.
ENVO:01001238	        residual kerogen	Kerogen which has a hydrogen to carbon ratio less than  0.5 and primarily composed of polycyclic aromatic hydrocarbons.
ENVO:01001391	    gill tissue material	gill tissue material
ENVO:01001392	        mussel gill tissue material	mussel gill tissue material
ENVO:01001393	            Bathymodiolus gill tissue material	Bathymodiolus gill tissue material
ENVO:01001395	    necromass	Biomass which is composed primarily of dead organisms, their parts, or their organic derivatives.
ENVO:02000019	    bodily fluid material	An organic material which is primarily composed of some natural bodily fluid or secretion such as blood, semen, saliva, blood plasma, intracellular and interstitial fluids.
ENVO:00000338	        vomit material	A bodily fluid material which is composed primarily of vomit, a bodily fluid consisting of the expulsed contents of the stomach of an organism disgorged through the mouth or nose.
ENVO:02000020	        blood material	A bodily fluid material which is composed primarily of blood, a bodily fluid composed of blood plasma and blood cells suspended within the plasma that circulates around the organism's body. Blood performs may important functions including the supplying of oxygen and nutrients, removal of waste, circulation of white blood cells, detection of antibodes, coagulation, transportation of antibodies and the regulation of pH and body temperature.
ENVO:02000021	        amniotic fluid material	A bodily fluid material which is composed primarily of amniotic fluid, a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided.
ENVO:02000022	        excreta material	A bodily fluid material which is composed primarily of excreta, bodily fluids consisting of matter which contains the waste products of biological processes, including urine or feces, discharged from an organism's body.
ENVO:00002003	            fecal material	An excreta material which is composed primarily of feces, an excreta consisting of waste products expelled from an animal's digestive tract through the anus (or cloaca) during defecation.
ENVO:00002047	            urine material	An excreta material which is composed primarily of urine, a liquid excreta containing water and waste products made by the kidneys, stored in the bladder, and leaves the body through the urethra.
ENVO:02000025	            sweat material	An excreta material which is composed primarily of sweat, an excreta consisting primarily of water as well as a smaller amount of sodium chloride that is excreted by the sweat glands in the skin of mammals.
ENVO:02000023	        bile material	A bodily fluid material which is composed primarily of bile, a bodily fluid consisting of a bitter, yellow or green alkaline fluid secreted by hepatocytes from the liver of most vertebrates. In many species, bile is stored in the gallbladder between meals and upon eating is discharged into the duodenum where the bile aids the process of digestion of lipids.
ENVO:02000024	        aqueous humour material	A bodily fluid material which is composed primarily of aqueous humour, a bodily fluid consisting of a thick watery substance that fills the space between the lens and the cornea.
ENVO:02000026	        chyme material	A bodily fluid material which is composed primarily of chyme, a bodily fluid consisting of a liquid substance found in the stomach before passing through the pyloric valve and entering the duodenum. It results from the mechanical and chemical breakdown of a bolus and consists of partially digested food, water, hydrochloric acid, and various digestive enzymes.
ENVO:02000027	        blood plasma material	A bodily fluid material which is composed primarily of blood plasma, a bodily fluid that comprises the liquid component of blood, in which the blood cells are suspended. It makes up about 55% of total blood volume.
ENVO:02000028	        ear wax material	A bodily fluid material which is composed primarily of ear wax, a bodily fluid consisting of a yellowish, waxy substance secreted in the ear canal of humans and many other mammals. It plays an important role in the human ear canal, assisting in cleaning and lubrication, and also provides some protection from bacteria, fungi, and insects.
ENVO:02000029	        cerebrospinal fluid material	A bodily fluid material which is composed primarily of cerebrospinal fluid, a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain. CSF is a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain.
ENVO:02000030	        chyle material	A bodily fluid material which is composed primarily of chyle, a bodily fluid consisting of a milky fluid consisting of lymph and emulsified fats; formed in the small intestine during digestion of ingested fats.
ENVO:02000031	        breast milk material	A bodily fluid material which is composed primarily of breast milk, is a bodily fluid produced that is secreted from two milk-secreting glandular organs on a female's chest.
ENVO:02000032	        vitreous humor material	A bodily fluid material which is composed primarily of vitreous humor, a bodily fluid consisting of a clear gel that fills the space between the lens and the retina of the eyeball of humans and other vertebrates.
ENVO:02000033	        pleural effusion material	A bodily fluid material which is composed primarily of a pleural effusion, a bodily fluid that is produced in excess and accumulates in the pleural cavity, the fluid-filled space that surrounds the lungs. Excessive amounts of such fluid can impair breathing by limiting the expansion of the lungs during inhalation.
ENVO:02000034	        tear material	A bodily fluid material which is composed primarily of a volume of tears, a bodily fluid consisting of a drop of the clear salty liquid secreted by glands (lacrimal glands) in the eyes. Tears wet the membrane covering the eye and help rid the eye of irritating substances.
ENVO:02000035	        oronasal secretion material	A bodily fluid material which is composed primarily of an oronasal secretion, a bodily fluid secreted from the body via the mouth or nose.
ENVO:02000036	        saliva material	A bodily fluid material which is composed primarily of saliva, a slightly alkaline secretion of water, mucin, protein, salts, and often a starch-splitting enzyme (as ptyalin) that is secreted into the mouth by salivary glands, lubricates ingested food, and often begins the breakdown of starches.
ENVO:02000037	        sebum material	A bodily fluid material which is composed primarily of sebum, an oily bodily fluid secreted from the sebaceous glads that is made of fat (lipids) and the debris of dead fat-producing cells. In the glands, sebum is produced within specialized cells and is released as these cells burst. Sebum acts to protect and waterproof hair and skin, and keep them from becoming dry, brittle and cracked. It can also inhibit the growth of microorganisms on skin.
ENVO:02000038	        pus material	A bodily fluid material which is composed primarily of pus, a bodily fluid consisting of a whitish-yellow or yellow substance produced during inflammatory responses of the body that can be found in regions of pyogenic bacterial infections. Pus is produced from the dead and living cells which travel into the intercellular spaces around the affected cells.
ENVO:02000039	        synovial fluid material	A bodily fluid material which is composed primarily of synovial fluid, a bodily fluid secreted by the synovial membrane into the joint cavity to form a thin layer at the surface of cartilage.
ENVO:02000040	        mucus material	A bodily fluid material which is composed primarily of mucus, a bodily fluid consisting of a slippery secretion of the lining of the mucous membranes in the body. It is a viscous colloid containing antiseptic enzymes (such as lysozyme) and immunoglobulins. Mucus is produced by goblet cells in the mucous membranes that cover the surfaces of the membranes. It is made up of mucins and inorganic salts suspended in water.
ENVO:02000041	        lymph material	A bodily fluid material which is composed primarily of lymph, a bodily fluid consisting of a usually clear coagulable fluid that passes from intercellular spaces of body tissue into the lymphatic vessels, is discharged into the blood by way of the thoracic duct and right lymphatic duct, and resembles blood plasma in containing white blood cells and especially lymphocytes but normally few red blood cells and no platelets.
ENVO:02000042	        interstitial fluid material	A bodily fluid material which is composed primarily of interstitial fluid, a bodily fluid consisting of a solution which bathes and surrounds the cells of multicellular animals. It is the main component of the extracellular fluid, which also includes plasma and transcellular fluid.
ENVO:1000746	    marine mucilage	A gelatinous material primarily composed of exopolymeric compounds with colloidal properties, formed through the aggregation of marine snow particles, often found in large sheets,  flocs, and clouds.
ENVO:01000231	lava	Lava is a mixture of molten or semi-molten rock, volatiles, and solids which has extruded beyond a planetary crust.
ENVO:01000232	    felsic lava	Felsic lava is lava which is high in silica (> 69 percent by weight), aluminium, potassium, sodium, and calcium, forming a polymerized liquid rich in feldspar and quartz. Felsic lava has a  higher viscosity than other magma types. Felsic magmas can erupt at temperatures as low as 650 to 750 Â°C. Unusually hot (>950 Â°C) rhyolite lavas, however, may flow for distances of many tens of kilometres
ENVO:01000233	    intermediate lava	Intermediate lava is lava which, relative to felsic lava, is lower in aluminium and silica (between 52 and 63 percent by weight), and usually somewhat richer in magnesium and iron. The temperature of intermediate lava ranges from 750 to 950 degrees Celsius, destroying polymerized bonds and promoting more fluid behaviour relative to felsic lavas and also a greater tendency to form phenocrysts. Higher iron and magnesium tends to manifest as a darker groundmass, and also occasionally amphibole or pyroxene phenocrysts.
ENVO:01000234	    mafic lava	Mafic lava is lava which, relative to other lava types other than ultramafic lava, has a  high ferromagnesian content and low aluminium and silica content, with silca making up between 45 and 52 percent of its weight. Mafic lava generally erupts at temperatures in excess of 950 degrees Celsius. The high temperature and low polymerisation in mafic lava favors low viscosity and chemical diffusion, promoting the formation of large, well-formed phenocrysts.
ENVO:01000235	    ultramafic lava	Ultramafic lava is lava which, relative to other lava types, has very high magnesium oxide content and less than 45 percent silica by weight is thought to have erupted at temperatures of 1600 degrees Celsius. Due to its high temperature and composition, the viscosity of ultramafic lava is very low.
ENVO:01000444	    dacitic lava	dacitic lava
ENVO:01000406	snow	Snow is an environmental material which is primarily composed of flakes of crystalline water ice.
ENVO:03000000	    neve	Partially compacted granular snow, which has undergone several cycles of melting and refreezing while being compacted, usually found on the atmosphere-exposed surface of a glacier.
ENVO:03000002	    firn	Granular snow which contains a proportion of fused granules formed through melting and re-thawing while being compacted by the weight of overlying material and which contains interconnected gaseous pores.
ENVO:03000027	    powdery snow	Uncompacted snow containing trapped atmospheric gases.
ENVO:03000108	    slab snow	Snow which is cohesive, hard and overlies weaker snow.
ENVO:01000575	wax	A wax is an environmental material which is primarily composed of lipids or other organic compounds that consist of long alkyl chains. Waxes are are malleable near ambient temperatures and melt at approximately 45 degrees Celsius.
ENVO:02000117	    natural wax	A wax that is naturally synthesized by a plant or animal.
ENVO:02000118	    paraffin wax	A white or colourless soft solid derivable from petroleum, coal or oil shale, that consists of a mixture of hydrocarbon molecules containing between twenty and forty carbon atoms.
ENVO:01000637	outer space	Outer space is a hard vacuum containing a low density of particles, predominantly a plasma of hydrogen and helium as well as electromagnetic radiation, magnetic fields, neutrinos, dust and cosmic rays that exists between celestial bodies.
ENVO:01000648	magma	Magma is a mixture of molten or semi-molten rock, volatiles, and solids that is found beneath the uppermost solid layer of a planetary body. Besides molten rock, magma may also contain suspended crystals, dissolved gas and sometimes gas bubbles.
ENVO:01000660	tephra	Tephra is fragmental material produced by a volcanic eruption regardless of composition, fragment size or emplacement mechanism.
ENVO:01000701	volcanic ash	Volcanic ash is an environmental material which consists of fragments of pulverized rock, minerals, and volcanic glass, created during volcanic eruptions and measuring less than 2 millimetres in diameter. Volcanic ash is formed during explosive volcanic eruptions, phreatomagmatic eruptions and during transport in pyroclastic density currents.
ENVO:01001186	    acidic volcanic ash	Volcanic ash which has increased levels of molecules or ions capable of donating a hydron (proton or hydrogen ion) to other chemical entities, or, alternatively, capable of forming covalent bonds with other chemicals via the acceptance of an electron pair, resulting in a bulk pH measurement of less than 7.
ENVO:01000797	gaseous environmental material	A material entity which is composed of one or more chemical entities and has neither independent shape nor volume but tends to expand indefinitely.
ENVO:00002005	    air	The mixture of gases (roughly (by molar content/volume: 78% nitrogen, 20.95% oxygen, 0.93% argon, 0.038% carbon dioxide, trace amounts of other gases, and a variable amount (average around 1%) of water vapor) that surrounds the planet Earth.
ENVO:01000676	        contaminated air	Contaminated air is air which has sufficient concentrations of environmental pollutants such that it may adversely affect a given ecosystem.
ENVO:01000828	        humid air	Air which has increased levels of water vapour.
ENVO:01000829	            water vapour saturated air	Air which has a partial pressure of water vapour equal or near equal to its equilibrium vapor pressure at a given temperature.
ENVO:01000266	    water vapour	Water vapour is a vapour which is the gas phase of water.
ENVO:01000268	        atmospheric water vapour	Atmospheric water vapour is water vapour that is part of an atmosphere.
ENVO:01000451	    atmospheric carbon dioxide	Atmospheric carbon dioxide is an environmental material composed of carbon dioxide in its gaseous form present in an atmosphere.
ENVO:01000770	        carbon dioxide emission	A volume of carbon dioxide gas emitted by a carbon dioxide emission process.
ENVO:01000537	    atmospheric ozone	Atmospheric ozone is an environmental material primarily composed of ozone in its gaseous form and present in an atmosphere.
ENVO:01000554	    hydrocarbon gas	A gas that is primarily composed of hydrocarbon molecules.
ENVO:01000552	        natural gas	Natural gas is a hydrocarbon gas mixture consisting primarily of methane, but commonly includes varying amounts of other higher alkanes and sometimes a usually lesser percentage of carbon dioxide, nitrogen, and/or hydrogen sulfide. Natural gas is a fossil fuel formed when layers of buried plants and gases are exposed to intense heat and pressure over thousands of years.
ENVO:01000555	            compressed natural gas	Compressed natural gas is a natural gas stored at high pressures, typically 20â25 Megapascals.
ENVO:01000556	        biogas	Biogas is a mixture of different gases produced by the breakdown of organic matter in the absence of oxygen,  is primarily composed of methane and carbon dioxide, and may have small amounts of hydrogen sulfide, water, and siloxanes.
ENVO:01000559	            compressed biogas	Compressed biogas is biogas stored at increased pressures.
ENVO:01000789	    flame	A portion of gas which is emitted by a fire or other exothermic reaction, is of increased temperature, and typically emits light in the visible range.
ENVO:01000790	        hydrocarbon flame	A flame which is produced by the combustion of hydrocarbon fuel.
ENVO:01000798	plasma	A material entity which is composed of a volume of unbound positive and negative particles in roughly equal numbers, conducts electricity, and possesses internal magnetic fields.
ENVO:01000815	liquid environmental material	An environmental material which is in a liquid state.
ENVO:00002006	    liquid water	An environmental material primarily composed of dihydrogen oxide in its liquid form.
ENVO:00002010	        saline water	Water which contains a significant concentration of dissolved salts.
ENVO:00002012	            hypersaline water	Water which contains a highly increased concentration of dissolved salts, surpassing the average salinity of seawater.
ENVO:00003044	                brine	Water saturated or nearly saturated with salt (NaCl).
ENVO:00003045	                    bacon curing brine	bacon curing brine
ENVO:00002019	            brackish water	Water which has a higher salinity than fresh water but a lower salinity than marine water.
ENVO:01000301	                estuarine water	Brackish water which is part of an estuary.
ENVO:00002149	            sea water	Water which has physicochemical properties that have been determined by the processes occuring in a sea or ocean.
ENVO:00002150	                coastal sea water	Coastal sea water is sea water that is adjacent to a coast.
ENVO:01001037	            slightly saline water	Water which contains a slightly increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001038	            moderately saline water	Water which contains a moderately increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001039	            highly saline water	Water which contains a highly increased concentration of dissolved salts, relative to their concentration in freshwater.
ENVO:01001257	            saline shrimp pond water	Saline water which is derived from sea water and used during the cultivation of crustaceans.
ENVO:00002011	        fresh water	Water which has a low concentration of dissolved solutes, particularly that of sodium chloride.
ENVO:00002158	            ditch water	ditch water
ENVO:00002228	            pond water	pond water
ENVO:00003064	            drinking water	Drinking water is water which may be consumed by humans with no adverse effects on their health.
ENVO:00003096	            tap water	tap water
ENVO:01000600	            rainwater	Rainwater is liquid water which has precipitated in the form of droplets through the condensation of atmospheric water vapour.
ENVO:00002041	        ground water	ground water
ENVO:00002042	        surface water	Water that is found on the surface of an astronomical object.
ENVO:00002141	        leachate	The liquid produced when water percolates through any permeable material. It can contain either dissolved or suspended material, or usually both.
ENVO:00002142	            borax leachate	borax leachate
ENVO:01000134	            hydrothermal fluid	High temperature water ejected from hydrothermal vents and laden with dissolved metals and minerals as a result of percolation through crustal rocks.
ENVO:00002159	        drilling bore water	drilling bore water
ENVO:00002186	        contaminated water	contaminated water
ENVO:00002001	            waste water	Water that has been adversely affected in quality by anthropogenic influence.
ENVO:00002018	                sewage	Wastewater that is contaminated with feces or urine,
ENVO:00002193	                pulp-bleaching waste water	pulp-bleaching waste water
ENVO:01000964	                industrial wastewater	Wastewater which is produced by industrial activity and which contains chemical contaminants other than those associated with urine and fecal matter.
ENVO:00002194	        oil field production water	oil field production water
ENVO:00002223	        oligotrophic water	Water with a very low nutrient level.
ENVO:00002224	        eutrophic water	Water with a high nutrient level.
ENVO:01001018	            hypereutrophic water	Water which has a very high concentration of nutrients.
ENVO:00002225	        mesotrophic water	Water with a nutrient level intermediate between eutrophic and oligotrophic.
ENVO:00003065	        distilled water	distilled water
ENVO:00003097	        bore hole water	bore hole water
ENVO:00005791	        sterile water	Sterile water is water which does not contain lliving organisms.
ENVO:00005792	        underground water	Water which has physicochemical properties determined by processes which occur beneath the planetary crust.
ENVO:01001004	            groundwater	Underground water which is located in pore spaces found in rock or unconsolidated deposits such as soil, clay, or gravel.
ENVO:00005793	        muddy water	muddy water
ENVO:01000173	        anoxic water	Water depleted of dissolved oxygen.
ENVO:01000357	        alkaline water	A portion of alkaline water is a portion of water with a pH greater than 7.
ENVO:01000358	        acidic water	A portion of acidic water is a portion of water with a pH less than 7.
ENVO:01000599	        river water	river water
ENVO:01000722	        meltwater	Meltwater is the water released by the melting of snow or ice, including glacial ice, tabular icebergs and ice shelves over oceans.
ENVO:01000872	        balast water	Ballast water is water contained in the ballast tanks of sea-going vessels.
ENVO:01000940	        fissure water	Water which is partially contained within a fissure or a geological fracture.
ENVO:01001063	        oxic water	Water which has an appreciable concentration of dissolved oxygen.
ENVO:01001064	        hypoxic water	Water depleted of dissolved oxygen.
ENVO:01001267	        stormwater	Water which accumulates on a solid surface during precipitation events and snow/ice melt.
ENVO:01001268	            urban stormwater	Stormwater which accumulates in an urban ecosystem.
ENVO:01001270	            rural stormwater	Stormwater which accumulates in a rural ecosystem.
ENVO:00002985	    oil	A viscous liquid state at ambient temperatures or slightly warmer, and is both hydrophobic and lipophilic.
ENVO:00002983	        fuel oil	fuel oil
ENVO:01000551	            paraffin	Paraffin is a thin, clear liquid composed of hydrocarbons that typically contain between 6 and 16 carbon atoms per molecule. Paraffin is obtained from the fractional distillation of petroleum between 150 and 275 degrees Celsius, resulting in a mixture with a density of 0.78â0.81 grams per cubic centimetre. It is miscible in petroleum solvents but immiscible in water. Regardless of crude oil source or processing history, kerosene's major components are branched and straight chain alkanes and naphthenes (cycloalkanes), which normally account for at least 70% by volume. Aromatic hydrocarbons in this boiling range, such as alkylbenzenes (single ring) and alkylnaphthalenes (double ring), do not normally exceed 25% by volume of kerosene streams. Olefins are usually not present at more than 5% by volume.
ENVO:00002984	        petroleum	A naturally occurring flammable liquid consisting of a complex mixture of hydrocarbons of various molecular weights and other liquid organic compounds, that are found in geologic formations beneath the planetary surfaces.
ENVO:01000460	            asphalt	Asphalt also known as bitumen is a sticky, black, and highly viscous liquid or semi-solid form of petroleum.
ENVO:00003903	        aviation fuel	aviation fuel
ENVO:01000558	    liquefied hydrocarbon gas	liquefied hydrocarbon gas
ENVO:01000553	        liquefied petroleum gas	Liquified petroleum gas or liquid petroleum gas (LPG or LP gas), also referred to as simply propane or butane, are flammable mixtures of hydrocarbon gases used as fuel in heating appliances, cooking equipment, and vehicles.
ENVO:01000557	        liquefied natural gas	Liquefied natural gas (LNG) is natural gas (predominantly methane, CH4) that has been converted to liquid form for ease of storage or transport. It takes up about 1/600th the volume of natural gas in the gaseous state. It is odorless, colorless, non-toxic and non-corrosive. LNG achieves a higher reduction in volume than compressed natural gas (CNG) so that the (volumetric) energy density of LNG is 2.4 times greater than that of CNG or 60 percent of that of diesel fuel.
ENVO:02000123	    paint	Any liquid, liquefiable, or mastic composition that, after application to a substrate in a thin layer, converts to a solid film. It is most commonly used to protect, color, or provide texture to objects.
ENVO:02000124	        lead paint	Paint that contains lead.
ENVO:01000853	marl	Marl is a mass of calcium carbonate derived from mollusk shells and mixed with silt and clay.
ENVO:01000939	time crystal	An open system in non-equilibrium with its environment that exhibits time translation symmetry breaking.
ENVO:01001069	metallic material	A material which is composed primarily of one or more pure metals and which shows their properties.
ENVO:01001125	ice	An ice is an environmental material which is either frozen or which is maintained in a solid state by gravitational forces or pressure.
ENVO:01000814	    solid environmental material	An environmental material which is in a solid state.
ENVO:00001995	        rock	A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.
ENVO:00002013	            igneous rock	Rock formed from molten magma.
ENVO:00002014	                plutonic rock	An igneous rock that results from the crystallization of a magma below the surface of the Earth.
ENVO:01000236	                basalt	Basalt is a volcanic rock which is formed by the rapid cooling of basaltic lava.
ENVO:01000356	                granite	A portion of granite is a portion of igneous  rock which  is intrusive, felsic, granular, and phaneritic.
ENVO:01000441	                andesite	Andesite is an extrusive igneous, volcanic rock, of intermediate composition, with aphanitic to porphyritic texture. In a general sense, it is the intermediate type between basalt and dacite, and ranges from 57 to 63 percent silicon dioxide as illustrated in TAS diagrams. The mineral assemblage is typically dominated by plagioclase plus pyroxene and/or hornblende. Magnetite, zircon, apatite, ilmenite, biotite, and garnet are common accessory minerals. Alkali feldspar may be present in minor amounts.
